"User_id"; "Class"; "ServerTime"; "Iteraction"; "Name"; "Piece"; "Target"; "Coordinates(cd1)"; "Timestamp(cd2)"
"d08494"; "HACKER"; "2021-09-06 08:42:47"; "Player"; "MovementStart"; NULL; NULL; "3,429245|7,179104|-23,68713"; "606"
"d08494"; "HACKER"; "2021-09-06 08:42:47"; "Player"; "TrackStats"; NULL; NULL; "3,763006|7,179104|-24,02278"; "606"
"d08494"; "HACKER"; "2021-09-06 08:42:47"; "Player"; "MovementEnd"; NULL; NULL; "3,757831|7,179104|-24,02315"; "606"
"d08494"; "HACKER"; "2021-09-06 08:42:47"; "Player"; "MovementStart"; NULL; NULL; "3,750033|7,179104|-23,96522"; "606"
"d08494"; "HACKER"; "2021-09-06 08:42:48"; "Player"; "MovementEnd"; NULL; NULL; "3,244762|7,179104|-22,53329"; "607"
"d08494"; "HACKER"; "2021-09-06 08:42:49"; "Player"; "MovementStart"; NULL; NULL; "3,267521|7,179104|-22,43414"; "607"
"d08494"; "HACKER"; "2021-09-06 08:42:49"; "Player"; "MovementEnd"; NULL; NULL; "3,457176|7,203828|-21,84559"; "608"
"d08494"; "HACKER"; "2021-09-06 08:42:49"; "Player"; "MovementStart"; NULL; NULL; "3,426667|7,203829|-21,78097"; "608"
"d08494"; "HACKER"; "2021-09-06 08:42:50"; "Player"; "MovementEnd"; NULL; NULL; "4,198963|7,178584|-20,29478"; "609"
"d08494"; "HACKER"; "2021-09-06 08:42:51"; "Player"; "MovementStart"; NULL; NULL; "4,194553|7,178584|-20,32437"; "610"
"d08494"; "HACKER"; "2021-09-06 08:42:51"; "Player"; "MovementEnd"; NULL; NULL; "4,052484|7,178583|-21,06482"; "610"
"d08494"; "HACKER"; "2021-09-06 08:42:52"; "Player"; "MovementStart"; NULL; NULL; "4,068425|7,178584|-21,1312"; "610"
"d08494"; "HACKER"; "2021-09-06 08:42:52"; "Player"; "TrackStats"; NULL; NULL; "4,183418|7,227985|-21,76948"; "611"
"d08494"; "HACKER"; "2021-09-06 08:42:52"; "Player"; "MovementEnd"; NULL; NULL; "4,434085|7,179104|-22,44195"; "611"
"d08494"; "HACKER"; "2021-09-06 08:42:53"; "Player"; "MovementStart"; NULL; NULL; "4,378517|7,179104|-22,48512"; "611"
"d08494"; "HACKER"; "2021-09-06 08:42:54"; "Player"; "MovementEnd"; NULL; NULL; "2,574116|7,179104|-23,52777"; "612"
"d08494"; "HACKER"; "2021-09-06 08:42:54"; "Player"; "MovementStart"; NULL; NULL; "2,581765|7,179104|-23,57039"; "613"
"d08494"; "HACKER"; "2021-09-06 08:42:54"; "Player"; "MovementEnd"; NULL; NULL; "2,12005|7,203547|-23,62132"; "613"
"d08494"; "HACKER"; "2021-09-06 08:42:55"; "Player"; "MovementStart"; NULL; NULL; "2,110667|7,203829|-23,67158"; "614"
"d08494"; "HACKER"; "2021-09-06 08:42:55"; "Player"; "MovementStart"; NULL; NULL; "2,190336|7,203829|-24,02871"; "614"
"d08494"; "HACKER"; "2021-09-06 08:42:55"; "Player"; "MovementEnd"; NULL; NULL; "2,14219|7,203829|-23,96394"; "614"
"d08494"; "HACKER"; "2021-09-06 08:42:56"; "Player"; "MovementEnd"; NULL; NULL; "2,491508|7,180684|-24,40682"; "614"
"d08494"; "HACKER"; "2021-09-06 08:42:56"; "Player"; "MovementStart"; NULL; NULL; "2,520214|7,189639|-24,42795"; "614"
"d08494"; "HACKER"; "2021-09-06 08:42:56"; "Player"; "MovementEnd"; NULL; NULL; "2,926516|7,203827|-24,82639"; "615"
"d08494"; "HACKER"; "2021-09-06 08:42:57"; "Player"; "GadgetOff"; "Hack View"; "11"; "2,927322|7,203829|-24,82377"; "615"
"d08494"; "HACKER"; "2021-09-06 08:42:57"; "Player"; "AbilityOff"; "Hack View"; "11"; "2,927322|7,203829|-24,82377"; "615"
"d08494"; "HACKER"; "2021-09-06 08:42:57"; "Player"; "TrackStats"; NULL; NULL; "2,927236|7,203829|-24,82318"; "616"
"d08494"; "HACKER"; "2021-09-06 08:42:57"; "Player"; "MovementStart"; NULL; NULL; "2,953999|7,203829|-24,84551"; "616"
"d08494"; "HACKER"; "2021-09-06 08:42:58"; "Player"; "MovementEnd"; NULL; NULL; "3,469494|7,179104|-25,25677"; "616"
"d08494"; "HACKER"; "2021-09-06 08:42:59"; "Player"; "MovementStart"; NULL; NULL; "3,440283|7,179104|-25,2369"; "618"
"d08494"; "HACKER"; "2021-09-06 08:43:01"; "Player"; "MovementEnd"; NULL; NULL; "5,45855|7,185584|-25,87772"; "620"
"d08494"; "HACKER"; "2021-09-06 08:43:02"; "Player"; "GadgetOn"; "Hack View"; NULL; "5,542482|7,179085|-25,91257"; "620"
"d08494"; "HACKER"; "2021-09-06 08:43:02"; "Player"; "AbilityOn"; "Hack View"; NULL; "5,542482|7,179085|-25,91257"; "620"
"d08494"; "HACKER"; "2021-09-06 08:43:02"; "Player"; "TrackStats"; NULL; NULL; "5,542402|7,179086|-25,91197"; "621"
"d08494"; "HACKER"; "2021-09-06 08:43:02"; "Player"; "MovementStart"; NULL; NULL; "5,524612|7,179085|-25,9233"; "621"
"d08494"; "HACKER"; "2021-09-06 08:43:03"; "Player"; "MovementEnd"; NULL; NULL; "5,49744|7,179148|-28,11763"; "622"
"d08494"; "HACKER"; "2021-09-06 08:43:06"; "Player"; "MovementStart"; NULL; NULL; "5,539567|7,179076|-28,13157"; "625"
"d08494"; "HACKER"; "2021-09-06 08:43:07"; "Player"; "MovementEnd"; NULL; NULL; "5,759073|7,179076|-29,0547"; "626"
"d08494"; "HACKER"; "2021-09-06 08:43:07"; "Player"; "TrackStats"; NULL; NULL; "5,759073|7,179076|-29,0547"; "626"
"d08494"; "HACKER"; "2021-09-06 08:43:08"; "Player"; "MovementStart"; NULL; NULL; "5,801004|7,179076|-29,07835"; "627"
"d08494"; "HACKER"; "2021-09-06 08:43:08"; "Devices"; "SeeIntruder"; "Mantis Turret (1)#B4BCA7F8F7D2917E"; NULL; "6,311211|7,179076|-28,98484"; "627"
"d08494"; "HACKER"; "2021-09-06 08:43:09"; "Devices"; "SeeIntruder"; "Mantis Turret#15F83907FDE68850"; NULL; "8,307187|7,390157|-29,70395"; "628"
"d08494"; "HACKER"; "2021-09-06 08:43:10"; "Player"; "MovementStart"; NULL; NULL; "9,509015|7,183091|-30,39136"; "628"
"d08494"; "HACKER"; "2021-09-06 08:43:10"; "Player"; "MovementEnd"; NULL; NULL; "9,509015|7,183091|-30,39136"; "628"
"d08494"; "HACKER"; "2021-09-06 08:43:10"; "Player"; "MovementEnd"; NULL; NULL; "9,40781|7,179175|-30,34544"; "629"
"d08494"; "HACKER"; "2021-09-06 08:43:10"; "Player"; "MovementStart"; NULL; NULL; "9,431236|7,179175|-30,35859"; "629"
"d08494"; "HACKER"; "2021-09-06 08:43:11"; "Player"; "HealthChanged"; "current"; "300"; "10,28448|7,201305|-30,79832"; "629"
"d08494"; "HACKER"; "2021-09-06 08:43:11"; "Player"; "AbilityOff"; "Hack View"; "9"; "11,48628|7,179171|-31,42459"; "630"
"d08494"; "HACKER"; "2021-09-06 08:43:11"; "Player"; "GadgetOff"; "Hack View"; "9"; "11,48628|7,179171|-31,42459"; "630"
"d08494"; "HACKER"; "2021-09-06 08:43:11"; "Player"; "HealthChanged"; "current"; "200"; "11,60167|7,179171|-31,40166"; "630"
"d08494"; "HACKER"; "2021-09-06 08:43:12"; "AI"; "ApplyStrategy"; "signals_hub_safe"; "Strategy_Block"; "11,2754|7,179171|-31,24569"; "630"
"d08494"; "HACKER"; "2021-09-06 08:43:12"; "AI"; "ApplyStrategy"; "signals_hub_safe"; "Strategy_Sweep"; "11,2754|7,179171|-31,24569"; "630"
"d08494"; "HACKER"; "2021-09-06 08:43:12"; "AI"; "AlarmLevelIncreased"; "Orange"; "5"; "11,2754|7,179171|-31,24569"; "630"
"d08494"; "HACKER"; "2021-09-06 08:43:12"; "AI"; "ReinforcementCalled"; "signals_hub_safe"; NULL; "11,2754|7,179171|-31,24569"; "630"
"d08494"; "HACKER"; "2021-09-06 08:43:12"; "Devices"; "HearIntruder"; "SafeGuardian2#DFA917143B3C7202"; NULL; "10,12888|7,187656|-30,81767"; "631"
"d08494"; "HACKER"; "2021-09-06 08:43:12"; "Player"; "WeaponFire"; "Light Pistol"; NULL; "10,12888|7,187656|-30,81767"; "631"
"d08494"; "HACKER"; "2021-09-06 08:43:13"; "Devices"; "HearIntruder"; "SafeGuardian1#40DC15F0A807A7AE"; NULL; "10,12888|7,187656|-30,81767"; "631"
"d08494"; "HACKER"; "2021-09-06 08:43:13"; "Player"; "TrackStats"; NULL; NULL; "10,12848|7,187596|-30,81779"; "631"
"d08494"; "HACKER"; "2021-09-06 08:43:13"; "Devices"; "HearIntruder"; "SafeGuardian2#DFA917143B3C7202"; NULL; "10,12805|7,187489|-30,81805"; "631"
"d08494"; "HACKER"; "2021-09-06 08:43:13"; "Devices"; "HearIntruder"; "SafeGuardian1#40DC15F0A807A7AE"; NULL; "10,12805|7,187489|-30,81805"; "631"
"d08494"; "HACKER"; "2021-09-06 08:43:13"; "Player"; "WeaponFire"; "Light Pistol"; NULL; "10,12805|7,187489|-30,81805"; "631"
"d08494"; "HACKER"; "2021-09-06 08:43:13"; "Player"; "HealthChanged"; "current"; "100"; "10,12805|7,187489|-30,81805"; "631"
"d08494"; "HACKER"; "2021-09-06 08:43:14"; "Player"; "MovementEnd"; NULL; NULL; "10,12805|7,187503|-30,818"; "631"
"d08494"; "HACKER"; "2021-09-06 08:43:14"; "Player"; "MovementStart"; NULL; NULL; "10,09367|7,190791|-30,80935"; "631"
"d08494"; "HACKER"; "2021-09-06 08:43:14"; "Player"; "WeaponFire"; "Light Pistol"; NULL; "9,586009|7,2069|-30,63584"; "631"
"d08494"; "HACKER"; "2021-09-06 08:43:14"; "Player"; "WeaponFire"; "Light Pistol"; NULL; "9,14717|7,201763|-30,45657"; "632"
"d08494"; "HACKER"; "2021-09-06 08:43:14"; "Player"; "HealthChanged"; "current"; NULL; "9,14717|7,201763|-30,45657"; "632"
"d08494"; "HACKER"; "2021-09-06 08:43:14"; "Player"; "HealthChanged"; "current"; NULL; "9,14717|7,201763|-30,45657"; "632"
"d08494"; "HACKER"; "2021-09-06 08:43:14"; "Player"; "PlayerIsDead"; NULL; NULL; "9,147223|7,201747|-30,45653"; "632"
"d08494"; "HACKER"; "2021-09-06 08:43:15"; "Player"; "WeaponFire"; "Light Pistol"; NULL; "9,147223|7,201747|-30,45653"; "632"
"d08494"; "HACKER"; "2021-09-06 08:43:17"; "Player"; "FreezeStart"; "(0,4, 0,1, 0,9)"; NULL; "9,147223|7,201747|-30,45653"; "635"
"d08494"; "HACKER"; "2021-09-06 08:43:17"; "Player"; "TrackStats"; NULL; NULL; "9,147223|7,201747|-30,45653"; "636"
"879b3e"; "HACKER"; "2021-09-06 08:43:30"; "Gameplay"; "InfiltrationStart"; NULL; NULL; "-43,5|0,126|100,35"; "0"
"879b3e"; "HACKER"; "2021-09-06 08:43:34"; "Gameplay"; "InGameMenuOpen"; NULL; NULL; "-43,64287|-1,192093E-07|100,4327"; "4"
"879b3e"; "HACKER"; "2021-09-06 08:43:37"; "Gameplay"; "InGameMenuClose"; NULL; NULL; "-43,64286|0|100,4327"; "4"
"879b3e"; "HACKER"; "2021-09-06 08:43:38"; "Player"; "TrackStats"; NULL; NULL; "-43,48767|-5,960464E-08|100,3656"; "5"
"879b3e"; "HACKER"; "2021-09-06 08:43:39"; "Player"; "GadgetOn"; "Hack View"; NULL; "-43,48502|-1,788139E-07|100,3367"; "6"
"879b3e"; "HACKER"; "2021-09-06 08:43:39"; "Player"; "AbilityOn"; "Hack View"; NULL; "-43,48502|-1,788139E-07|100,3367"; "6"
"879b3e"; "HACKER"; "2021-09-06 08:43:40"; "Player"; "GadgetOff"; "Hack View"; "1"; "-43,48315|-1,192093E-07|100,3316"; "7"
"879b3e"; "HACKER"; "2021-09-06 08:43:40"; "Player"; "AbilityOff"; "Hack View"; "1"; "-43,48315|-1,192093E-07|100,3316"; "7"
"879b3e"; "HACKER"; "2021-09-06 08:43:41"; "Player"; "MovementStart"; NULL; NULL; "-43,47637|0|100,3365"; "8"
"879b3e"; "HACKER"; "2021-09-06 08:43:42"; "Player"; "FreezeStart"; "(0,8, 0,0, -0,6)"; NULL; "-43,09177|0|100,8941"; "8"
"879b3e"; "HACKER"; "2021-09-06 08:43:42"; "Player"; "MovementEnd"; NULL; NULL; "-43,09177|0|100,8941"; "8"
"879b3e"; "HACKER"; "2021-09-06 08:43:42"; "Player"; "GadgetOn"; "Hack View"; NULL; "-43,09177|0|100,8941"; "8"
"879b3e"; "HACKER"; "2021-09-06 08:43:42"; "Player"; "AbilityOn"; "Hack View"; NULL; "-43,09177|0|100,8941"; "8"
"879b3e"; "HACKER"; "2021-09-06 08:43:42"; "Player"; "MovementStart"; NULL; NULL; "-43,12717|-5,960464E-08|100,8749"; "9"
"879b3e"; "HACKER"; "2021-09-06 08:43:43"; "Player"; "FreezeEnd"; NULL; NULL; "-44,186|-5,960464E-08|100,461"; "9"
"879b3e"; "HACKER"; "2021-09-06 08:43:44"; "Player"; "TrackStats"; NULL; NULL; "-45,36738|-1,788139E-07|98,96118"; "10"
"879b3e"; "HACKER"; "2021-09-06 08:43:46"; "Player"; "MovementEnd"; NULL; NULL; "-45,5567|-5,960464E-08|91,97076"; "13"
"879b3e"; "HACKER"; "2021-09-06 08:43:47"; "Player"; "MovementStart"; NULL; NULL; "-45,47413|-1,788139E-07|91,95991"; "13"
"879b3e"; "HACKER"; "2021-09-06 08:43:48"; "Player"; "MovementEnd"; NULL; NULL; "-43,31882|-2,980232E-07|90,65334"; "15"
"879b3e"; "HACKER"; "2021-09-06 08:43:48"; "Player"; "CrouchStart"; NULL; NULL; "-43,31882|-2,980232E-07|90,65334"; "15"
"879b3e"; "HACKER"; "2021-09-06 08:43:48"; "Player"; "TrackStats"; NULL; NULL; "-43,31882|-1,192093E-07|90,65335"; "15"
"879b3e"; "HACKER"; "2021-09-06 08:43:49"; "Player"; "AbilityOff"; "Hack View"; "7"; "-43,31882|-1,192093E-07|90,65335"; "15"
"879b3e"; "HACKER"; "2021-09-06 08:43:49"; "Player"; "GadgetOff"; "Hack View"; "7"; "-43,31882|-1,192093E-07|90,65335"; "15"
"879b3e"; "HACKER"; "2021-09-06 08:43:49"; "Player"; "MovementStart"; NULL; NULL; "-43,28346|-1,192093E-07|90,65841"; "16"
"879b3e"; "HACKER"; "2021-09-06 08:43:51"; "Player"; "GadgetOn"; "Hack View"; NULL; "-40,30761|5,960464E-08|90,34045"; "18"
"879b3e"; "HACKER"; "2021-09-06 08:43:51"; "Player"; "AbilityOn"; "Hack View"; NULL; "-40,30761|5,960464E-08|90,34045"; "18"
"879b3e"; "HACKER"; "2021-09-06 08:43:52"; "Player"; "MovementEnd"; NULL; NULL; "-39,42191|-2,980232E-07|89,87092"; "19"
"879b3e"; "HACKER"; "2021-09-06 08:43:52"; "Player"; "MovementStart"; NULL; NULL; "-39,39527|-5,960464E-08|89,87419"; "19"
"879b3e"; "HACKER"; "2021-09-06 08:43:53"; "Player"; "TrackStats"; NULL; NULL; "-37,91967|-5,960464E-08|90,495"; "20"
"879b3e"; "HACKER"; "2021-09-06 08:43:57"; "Player"; "MovementEnd"; NULL; NULL; "-34,52861|-5,960464E-08|88,01009"; "23"
"879b3e"; "HACKER"; "2021-09-06 08:43:57"; "Player"; "MovementStart"; NULL; NULL; "-34,48913|-5,960464E-08|88,03242"; "23"
"879b3e"; "HACKER"; "2021-09-06 08:43:57"; "Player"; "MovementEnd"; NULL; NULL; "-34,2537|0|88,17195"; "24"
"879b3e"; "HACKER"; "2021-09-06 08:43:58"; "Player"; "MovementStart"; NULL; NULL; "-34,27573|-1,192093E-07|88,16188"; "24"
"879b3e"; "HACKER"; "2021-09-06 08:43:58"; "Player"; "TrackStats"; NULL; NULL; "-35,11077|-2,980232E-07|87,59538"; "25"
"879b3e"; "HACKER"; "2021-09-06 08:43:59"; "Player"; "MovementEnd"; NULL; NULL; "-35,20667|-5,960464E-08|87,59567"; "25"
"879b3e"; "HACKER"; "2021-09-06 08:43:59"; "Player"; "MovementStart"; NULL; NULL; "-35,245|0|87,59546"; "26"
"879b3e"; "HACKER"; "2021-09-06 08:44:00"; "Player"; "CrouchEnd"; NULL; NULL; "-36,95712|-1,192093E-07|87,60246"; "27"
"879b3e"; "HACKER"; "2021-09-06 08:44:02"; "Player"; "CrouchStart"; NULL; NULL; "-44,33923|-1,788139E-07|88,47987"; "29"
"879b3e"; "HACKER"; "2021-09-06 08:44:04"; "Player"; "TrackStats"; NULL; NULL; "-45,51379|5,960464E-08|87,62626"; "30"
"879b3e"; "HACKER"; "2021-09-06 08:44:08"; "Player"; "TrackStats"; NULL; NULL; "-46,09069|-1,192093E-07|80,67312"; "35"
"879b3e"; "HACKER"; "2021-09-06 08:44:09"; "Player"; "MovementEnd"; NULL; NULL; "-46,07233|-5,960464E-08|80,07727"; "36"
"879b3e"; "HACKER"; "2021-09-06 08:44:09"; "Player"; "MovementStart"; NULL; NULL; "-46,07071|5,960464E-08|80,0434"; "36"
"879b3e"; "HACKER"; "2021-09-06 08:44:14"; "Player"; "TrackStats"; NULL; NULL; "-46,52642|5,960464E-08|74,04376"; "40"
"879b3e"; "HACKER"; "2021-09-06 08:44:17"; "Player"; "MovementEnd"; NULL; NULL; "-46,31899|-1,192093E-07|69,96424"; "43"
"879b3e"; "HACKER"; "2021-09-06 08:44:17"; "Player"; "HackingStart"; "Transformer"; NULL; "-46,31899|-1,192093E-07|69,96424"; "44"
"879b3e"; "HACKER"; "2021-09-06 08:44:18"; "Player"; "FreezeStart"; "(0,8, 0,0, -0,6)"; NULL; "-46,31899|-1,192093E-07|69,96424"; "44"
"879b3e"; "HACKER"; "2021-09-06 08:44:19"; "Player"; "TrackStats"; NULL; NULL; "-46,31899|-1,192093E-07|69,96424"; "45"
"879b3e"; "HACKER"; "2021-09-06 08:44:19"; "Player"; "HackingEnd"; "Transformer"; NULL; "-46,31899|-1,192093E-07|69,96424"; "46"
"879b3e"; "HACKER"; "2021-09-06 08:44:19"; "Player"; "MovementStart"; NULL; NULL; "-46,33791|5,960464E-08|69,97777"; "46"
"879b3e"; "HACKER"; "2021-09-06 08:44:20"; "Player"; "FreezeEnd"; NULL; NULL; "-46,37465|5,960464E-08|70,56616"; "46"
"879b3e"; "HACKER"; "2021-09-06 08:44:23"; "Player"; "MovementEnd"; NULL; NULL; "-46,0791|-2,384186E-07|73,84067"; "49"
"879b3e"; "HACKER"; "2021-09-06 08:44:24"; "Player"; "TrackStats"; NULL; NULL; "-46,14365|-1,192093E-07|73,80737"; "50"
"879b3e"; "HACKER"; "2021-09-06 08:44:25"; "Player"; "AbilityOff"; "Hack View"; "33"; "-46,15047|-1,192093E-07|73,80716"; "51"
"879b3e"; "HACKER"; "2021-09-06 08:44:25"; "Player"; "GadgetOff"; "Hack View"; "33"; "-46,15047|-1,192093E-07|73,80716"; "51"
"879b3e"; "HACKER"; "2021-09-06 08:44:29"; "Player"; "TrackStats"; NULL; NULL; "-46,20715|-5,960464E-08|74,11252"; "55"
"879b3e"; "HACKER"; "2021-09-06 08:44:31"; "Player"; "AbilityOn"; "Hack View"; NULL; "-46,2208|-2,384186E-07|73,98099"; "58"
"879b3e"; "HACKER"; "2021-09-06 08:44:31"; "Player"; "GadgetOn"; "Hack View"; NULL; "-46,2208|-2,384186E-07|73,98099"; "58"
"879b3e"; "HACKER"; "2021-09-06 08:44:34"; "Player"; "TrackStats"; NULL; NULL; "-46,0047|0|74,16589"; "60"
"879b3e"; "HACKER"; "2021-09-06 08:44:34"; "Player"; "MovementStart"; NULL; NULL; "-46,03465|-1,192093E-07|74,02917"; "60"
"879b3e"; "HACKER"; "2021-09-06 08:44:39"; "Player"; "TrackStats"; NULL; NULL; "-45,37342|-5,960464E-08|67,46024"; "65"
"879b3e"; "HACKER"; "2021-09-06 08:44:42"; "Player"; "MovementEnd"; NULL; NULL; "-41,53823|0,009400547|64,04318"; "69"
"879b3e"; "HACKER"; "2021-09-06 08:44:43"; "Player"; "HackingStart"; "Transformer"; NULL; "-41,53823|0,009399533|64,04318"; "69"
"879b3e"; "HACKER"; "2021-09-06 08:44:44"; "Player"; "TrackStats"; NULL; NULL; "-41,53822|0,009399474|64,04317"; "70"
"879b3e"; "HACKER"; "2021-09-06 08:44:44"; "Player"; "FreezeStart"; "(0,9, 0,0, -0,4)"; NULL; "-41,53822|0,009399474|64,04317"; "70"
"879b3e"; "HACKER"; "2021-09-06 08:44:49"; "Player"; "TrackStats"; NULL; NULL; "-41,53822|0,009399474|64,04317"; "75"
"879b3e"; "HACKER"; "2021-09-06 08:44:49"; "Player"; "HackingEnd"; "Transformer"; "1"; "-41,53822|0,009399474|64,04317"; "76"
"879b3e"; "HACKER"; "2021-09-06 08:44:50"; "Player"; "FreezeEnd"; NULL; NULL; "-41,55865|0,002503753|64,13969"; "77"
"879b3e"; "HACKER"; "2021-09-06 08:44:52"; "Player"; "FreezeStart"; "(0,9, 0,0, -0,5)"; NULL; "-41,5539|0,007892728|64,06425"; "79"
"879b3e"; "HACKER"; "2021-09-06 08:44:52"; "Player"; "RuleDevice"; "Hack View Postlight Junction Node"; "JAM"; "-41,5539|0,007892728|64,06425"; "79"
"879b3e"; "HACKER"; "2021-09-06 08:44:52"; "Player"; "RuleDevice"; "Transformer"; "CHAIN_JAM"; "-41,5539|0,007892728|64,06425"; "79"
"879b3e"; "HACKER"; "2021-09-06 08:44:53"; "Player"; "RuleDevice"; "Junction Spotlight"; "JAM"; "-41,5539|0,007892728|64,06425"; "79"
"879b3e"; "HACKER"; "2021-09-06 08:44:54"; "Player"; "TrackStats"; NULL; NULL; "-41,5539|0,007892728|64,06425"; "80"
"879b3e"; "HACKER"; "2021-09-06 08:44:54"; "Player"; "MovementStart"; NULL; NULL; "-41,73655|0|64,33762"; "80"
"879b3e"; "HACKER"; "2021-09-06 08:44:54"; "Player"; "FreezeEnd"; NULL; NULL; "-41,84003|-5,960464E-08|64,42368"; "81"
"879b3e"; "HACKER"; "2021-09-06 08:44:55"; "Player"; "MovementEnd"; NULL; NULL; "-41,71635|5,960464E-08|64,63101"; "81"
"879b3e"; "HACKER"; "2021-09-06 08:44:55"; "Player"; "MovementStart"; NULL; NULL; "-41,70231|5,960464E-08|64,60795"; "82"
"879b3e"; "HACKER"; "2021-09-06 08:44:56"; "Devices"; "SeeIntruder"; "Gate Patrol#39C672A6269C6EC9"; NULL; "-40,69978|0,06738448|63,22136"; "83"
"879b3e"; "HACKER"; "2021-09-06 08:44:56"; "Devices"; "SeeIntruder"; "Gate Patrol#39C672A6269C6EC9"; NULL; "-40,64067|0,06524038|63,22137"; "83"
"879b3e"; "HACKER"; "2021-09-06 08:44:57"; "Devices"; "SeeIntruder"; "Gate Patrol#39C672A6269C6EC9"; NULL; "-40,60341|0,06394625|63,2211"; "83"
"879b3e"; "HACKER"; "2021-09-06 08:44:57"; "Player"; "MovementEnd"; NULL; NULL; "-40,44195|0,06051767|63,20465"; "83"
"879b3e"; "HACKER"; "2021-09-06 08:44:58"; "Devices"; "SeeIntruder"; "Gate Patrol#39C672A6269C6EC9"; NULL; "-40,44195|0,06051767|63,20465"; "84"
"879b3e"; "HACKER"; "2021-09-06 08:44:58"; "Player"; "FreezeStart"; "(0,7, 0,0, 0,7)"; NULL; "-40,44194|0,06051749|63,20465"; "85"
"879b3e"; "HACKER"; "2021-09-06 08:44:59"; "Player"; "TrackStats"; NULL; NULL; "-40,48442|0,05957431|63,22117"; "85"
"879b3e"; "HACKER"; "2021-09-06 08:44:59"; "Player"; "MovementStart"; NULL; NULL; "-40,53098|0,05952537|63,23364"; "85"
"879b3e"; "HACKER"; "2021-09-06 08:44:59"; "Player"; "FreezeEnd"; NULL; NULL; "-40,83822|0,05694437|63,32872"; "86"
"879b3e"; "HACKER"; "2021-09-06 08:44:59"; "Player"; "MovementEnd"; NULL; NULL; "-40,83822|0,05694407|63,32872"; "86"
"879b3e"; "HACKER"; "2021-09-06 08:44:59"; "Player"; "GadgetOff"; "Hack View"; "28"; "-40,82782|0,05685824|63,32671"; "86"
"879b3e"; "HACKER"; "2021-09-06 08:44:59"; "Player"; "AbilityOff"; "Hack View"; "28"; "-40,82782|0,05685824|63,32671"; "86"
"879b3e"; "HACKER"; "2021-09-06 08:45:00"; "Player"; "WeaponFire"; "Light Pistol"; NULL; "-40,82649|0,05679697|63,32682"; "86"
"879b3e"; "HACKER"; "2021-09-06 08:45:00"; "Devices"; "GetDamage"; "Gate Patrol#39C672A6269C6EC9"; "120.00/0.00"; "-40,82649|0,05679697|63,32682"; "86"
"879b3e"; "HACKER"; "2021-09-06 08:45:00"; "Devices"; "Destroyed"; "Gate Patrol#39C672A6269C6EC9"; NULL; "-40,8276|0,05683309|63,32682"; "87"
"879b3e"; "HACKER"; "2021-09-06 08:45:00"; "Player"; "MovementStart"; NULL; NULL; "-40,84927|0,05551338|63,34164"; "87"
"879b3e"; "HACKER"; "2021-09-06 08:45:02"; "Player"; "MovementEnd"; NULL; NULL; "-41,207|0|64,76679"; "89"
"879b3e"; "HACKER"; "2021-09-06 08:45:02"; "Player"; "MovementStart"; NULL; NULL; "-41,16764|0|64,78806"; "89"
"879b3e"; "HACKER"; "2021-09-06 08:45:04"; "Player"; "TrackStats"; NULL; NULL; "-40,16456|5,960464E-08|66,18006"; "90"
"879b3e"; "HACKER"; "2021-09-06 08:45:04"; "Player"; "GadgetOn"; "Hack View"; NULL; "-39,08999|-1,192093E-07|66,18855"; "91"
"879b3e"; "HACKER"; "2021-09-06 08:45:04"; "Player"; "AbilityOn"; "Hack View"; NULL; "-39,08999|-1,192093E-07|66,18855"; "91"
"879b3e"; "HACKER"; "2021-09-06 08:45:06"; "Player"; "MovementEnd"; NULL; NULL; "-37,36992|5,960464E-08|66,39752"; "92"
"879b3e"; "HACKER"; "2021-09-06 08:45:06"; "Player"; "MovementStart"; NULL; NULL; "-37,33537|5,960464E-08|66,38234"; "93"
"879b3e"; "HACKER"; "2021-09-06 08:45:07"; "Player"; "FreezeStart"; "(0,9, 0,0, 0,4)"; NULL; "-35,85613|5,960464E-08|66,09184"; "94"
"879b3e"; "HACKER"; "2021-09-06 08:45:07"; "Player"; "MovementEnd"; NULL; NULL; "-35,54554|0,02178812|66,09187"; "94"
"879b3e"; "HACKER"; "2021-09-06 08:45:08"; "Player"; "MovementStart"; NULL; NULL; "-35,52364|0,02335292|66,09185"; "94"
"879b3e"; "HACKER"; "2021-09-06 08:45:08"; "Player"; "FreezeEnd"; NULL; NULL; "-35,16296|0,04457426|66,0919"; "95"
"879b3e"; "HACKER"; "2021-09-06 08:45:09"; "Player"; "TrackStats"; NULL; NULL; "-34,38147|0,09690946|66,09185"; "95"
"879b3e"; "HACKER"; "2021-09-06 08:45:14"; "Player"; "TrackStats"; NULL; NULL; "-27,31817|0|66,15152"; "100"
"879b3e"; "HACKER"; "2021-09-06 08:45:19"; "Player"; "TrackStats"; NULL; NULL; "-20,22652|5,960464E-08|67,21886"; "105"
"879b3e"; "HACKER"; "2021-09-06 08:45:19"; "Player"; "MovementEnd"; NULL; NULL; "-19,50452|-1,192093E-07|67,57153"; "106"
"879b3e"; "HACKER"; "2021-09-06 08:45:21"; "Player"; "RuleDevice"; "Gates Console"; "BYPASS_LEVEL1"; "-19,50473|-1,192093E-07|67,57733"; "107"
"879b3e"; "HACKER"; "2021-09-06 08:45:21"; "Player"; "FreezeStart"; "(0,0, 0,0, -1,0)"; NULL; "-19,50473|-1,192093E-07|67,57733"; "108"
